wavelength,counts
485.80,1313.04
486.16,1390.28
486.52,1343.47
486.88,1397.30
487.24,1432.41
487.61,1474.54
487.97,1394.96
488.33,1507.31
488.69,1542.41
489.05,1460.49
489.41,1551.78
489.77,1497.94
490.13,1540.07
490.49,1577.52
490.85,1479.22
491.21,1519.01
491.57,1577.52
491.93,1509.65
492.29,1511.99
492.65,1521.35
493.01,1537.73
493.37,1516.67
493.73,1465.18
494.09,1423.05
494.45,1413.68
494.81,1399.64
495.17,1376.24
495.53,1441.77
495.89,1378.58
496.25,1385.60
496.61,1338.79
496.97,1369.21
497.33,1299.00
497.69,1235.80
498.05,1270.91
498.41,1151.54
498.77,1156.22
499.13,1153.88
499.49,1130.48
499.85,1062.60
500.21,1071.97
500.57,1027.50
500.93,1001.75
501.29,968.98
501.65,964.30
502.01,957.28
502.37,931.53
502.72,943.24
503.08,868.34
503.44,889.40
503.80,875.36
504.16,896.43
504.52,791.10
504.88,861.32
505.24,798.12
505.60,835.57
505.96,819.19
506.31,828.55
506.67,800.46
507.03,812.17
507.39,770.04
507.75,849.61
508.11,830.89
508.47,763.01
508.83,727.91
509.18,798.12
509.54,777.06
509.90,816.85
510.26,844.93
510.62,779.40
510.98,830.89
511.33,781.74
511.69,793.44
512.05,795.78
512.41,828.55
512.77,777.06
513.12,828.55
513.48,826.21
513.84,868.34
514.20,816.85
514.56,833.23
514.91,863.66
515.27,854.30
515.63,784.08
515.99,793.44
516.35,800.46
516.70,870.68
517.06,856.64
517.42,863.66
517.78,882.38
518.13,844.93
518.49,936.21
518.85,875.36
519.21,856.64
519.56,837.91
519.92,990.05
520.28,931.53
520.64,971.32
520.99,990.05
521.35,954.94
521.71,961.96
522.07,945.58
522.42,1001.75
522.78,971.32
523.14,1064.94
523.49,1060.26
523.85,964.30
524.21,994.73
524.56,950.26
524.92,1074.31
525.28,968.98
525.64,1015.79
525.99,997.07
526.35,1006.43
526.71,1015.79
527.06,1027.50
527.42,1081.33
527.78,940.90
528.13,1034.52
528.49,952.60
528.84,978.34
529.20,940.90
529.56,994.73
529.91,1001.75
530.27,1034.52
530.63,1004.09
530.98,968.98
531.34,994.73
531.69,980.68
532.05,1046.22
532.41,968.98
532.76,938.55
533.12,912.81
533.47,957.28
533.83,994.73
534.19,919.83
534.54,882.38
534.90,936.21
535.25,971.32
535.61,978.34
535.97,933.87
536.32,950.26
536.68,915.15
537.03,919.83
537.39,877.70
537.74,926.85
538.10,898.77
538.45,884.72
538.81,903.45
539.16,940.90
539.52,917.49
539.88,901.11
540.23,971.32
540.59,908.13
540.94,912.81
541.30,905.79
541.65,917.49
542.01,873.02
542.36,917.49
542.72,917.49
543.07,912.81
543.43,873.02
543.78,952.60
544.14,898.77
544.49,978.34
544.84,922.17
545.20,945.58
545.55,856.64
545.91,912.81
546.26,954.94
546.62,954.94
546.97,866.00
547.33,884.72
547.68,840.25
548.04,877.70
548.39,842.59
548.74,851.96
549.10,849.61
549.45,917.49
549.81,842.59
550.16,837.91
550.51,823.87
550.87,889.40
551.22,809.83
551.58,828.55
551.93,854.30
552.28,896.43
552.64,807.48
552.99,814.51
553.35,807.48
553.70,837.91
554.05,877.70
554.41,798.12
554.76,826.21
555.11,805.14
555.47,863.66
555.82,805.14
556.17,844.93
556.53,800.46
556.88,826.21
557.23,791.10
557.59,840.25
557.94,765.36
558.29,812.17
558.65,812.17
559.00,786.42
559.35,814.51
559.71,795.78
560.06,774.72
560.41,793.44
560.77,770.04
561.12,802.80
561.47,755.99
561.82,786.42
562.18,765.36
562.53,830.89
562.88,823.87
563.24,795.78
563.59,723.23
563.94,819.19
564.29,760.67
564.65,821.53
565.00,809.83
565.35,770.04
565.70,730.25
566.06,814.51
566.41,795.78
566.76,779.40
567.11,800.46
567.46,802.80
567.82,826.21
568.17,805.14
568.52,774.72
568.87,802.80
569.23,758.33
569.58,772.38
569.93,727.91
570.28,816.85
570.63,791.10
570.98,809.83
571.34,758.33
571.69,767.70
572.04,802.80
572.39,826.21
572.74,805.14
573.09,856.64
573.45,755.99
573.80,851.96
574.15,819.19
574.50,830.89
574.85,770.04
575.20,873.02
575.55,795.78
575.91,882.38
576.26,823.87
576.61,826.21
576.96,847.27
577.31,849.61
577.66,823.87
578.01,875.36
578.36,880.04
578.71,802.80
579.07,875.36
579.42,866.00
579.77,873.02
580.12,849.61
580.47,882.38
580.82,910.47
581.17,964.30
581.52,959.62
581.87,950.26
582.22,947.92
582.57,961.96
582.92,971.32
583.27,929.19
583.62,959.62
583.97,961.96
584.32,943.24
584.67,968.98
585.02,997.07
585.37,924.51
585.72,966.64
586.07,1001.75
586.42,968.98
586.77,1067.28
587.12,1025.15
587.47,1081.33
587.82,1041.54
588.17,1029.84
588.52,1104.73
588.87,1050.90
589.22,1132.82
589.57,1128.14
589.92,1144.52
590.27,1116.44
590.62,1149.20
590.97,1174.95
591.32,1167.93
591.67,1200.69
592.02,1207.72
592.37,1207.72
592.72,1299.00
593.07,1240.48
593.42,1329.42
593.77,1287.29
594.12,1263.89
594.47,1273.25
594.81,1373.89
595.16,1338.79
595.51,1362.19
595.86,1383.26
596.21,1331.76
596.56,1460.49
596.91,1458.15
597.26,1467.52
597.61,1551.78
597.95,1507.31
598.30,1533.05
598.65,1483.90
599.00,1523.69
599.35,1547.09
599.70,1558.80
600.05,1544.75
600.39,1647.74
600.74,1629.01
601.09,1664.12
601.44,1678.16
601.79,1699.23
602.14,1596.25
602.48,1661.78
602.83,1769.45
603.18,1673.48
603.53,1696.89
603.88,1781.15
604.22,1799.87
604.57,1750.72
604.92,1909.88
605.27,1860.73
605.62,1851.36
605.96,1870.09
606.31,1902.86
606.66,1891.15
607.01,1954.35
607.35,1881.79
607.70,1912.22
608.05,1860.73
608.40,1994.14
608.74,2071.37
609.09,2003.50
609.44,1870.09
609.79,1912.22
610.13,1895.83
610.48,1839.66
610.83,1912.22
611.18,2017.54
611.52,1886.47
611.87,1891.15
612.22,1811.57
612.56,1863.07
612.91,1823.28
613.26,1823.28
613.61,1816.26
613.95,1755.40
614.30,1849.02
614.65,1727.32
614.99,1736.68
615.34,1774.13
615.69,1743.70
616.03,1668.80
616.38,1671.14
616.73,1675.82
617.07,1708.59
617.42,1640.72
617.76,1715.61
618.11,1624.33
618.46,1617.31
618.80,1514.33
619.15,1511.99
619.50,1509.65
619.84,1504.96
620.19,1523.69
620.53,1490.92
620.88,1535.39
621.23,1437.09
621.57,1467.52
621.92,1500.28
622.26,1455.81
622.61,1355.17
622.96,1345.81
623.30,1439.43
623.65,1329.42
623.99,1362.19
624.34,1306.02
624.68,1294.32
625.03,1247.51
625.38,1210.06
625.72,1252.19
626.07,1172.61
626.41,1198.35
626.76,1188.99
627.10,1156.22
627.45,1116.44
627.79,1144.52
628.14,1100.05
628.48,1097.71
628.83,1093.03
629.17,1095.37
629.52,1053.24
629.86,1086.01
630.21,1078.99
630.55,1069.62
630.90,1076.65
631.24,1060.26
631.59,1020.47
631.93,1048.56
632.28,987.71
632.62,1029.84
632.97,1004.09
633.31,968.98
633.65,964.30
634.00,999.41
634.34,954.94
634.69,1046.22
635.03,1043.88
635.38,1011.11
635.72,1046.22
