wavelength,counts
484.36,3155.98
484.72,3379.50
485.08,3551.53
485.44,3709.05
485.80,3889.03
486.16,4110.21
486.52,4279.67
486.88,4519.34
487.24,4676.39
487.61,4852.87
487.97,4960.30
488.33,5120.39
488.69,5298.27
489.05,5379.25
489.41,5508.45
489.77,5587.56
490.13,5632.73
490.49,5737.12
490.85,5720.27
491.21,5748.82
491.57,5739.70
491.93,5650.76
492.29,5602.07
492.65,5485.98
493.01,5412.25
493.37,5351.17
493.73,5289.14
494.09,5218.69
494.45,5063.28
494.81,4991.89
495.17,4900.38
495.53,4800.91
495.89,4684.82
496.25,4590.96
496.61,4403.95
496.97,4259.54
497.33,4074.17
497.69,3901.67
498.05,3688.22
498.41,3444.80
498.77,3259.20
499.13,3022.80
499.49,2837.67
499.85,2622.80
500.21,2457.33
500.57,2258.85
500.93,2053.59
501.29,1934.45
501.65,1794.25
502.01,1674.89
502.37,1599.99
502.72,1508.01
503.08,1409.47
503.44,1338.79
503.80,1276.76
504.16,1216.38
504.52,1212.63
504.88,1154.82
505.24,1128.61
505.60,1091.86
505.96,1058.86
506.31,1028.20
506.67,1031.71
507.03,975.30
507.39,964.77
507.75,976.24
508.11,957.98
508.47,956.11
508.83,937.62
509.18,928.26
509.54,945.34
509.90,914.45
510.26,926.62
510.62,899.23
510.98,910.23
511.33,903.68
511.69,910.23
512.05,898.53
512.41,895.25
512.77,907.19
513.12,911.87
513.48,899.70
513.84,921.70
514.20,933.41
514.56,924.04
514.91,947.68
515.27,956.34
515.63,1001.28
515.99,991.45
516.35,1012.52
516.70,1070.33
517.06,1088.82
517.42,1134.46
517.78,1186.65
518.13,1244.23
518.49,1305.78
518.85,1383.96
519.21,1453.00
519.56,1547.33
519.92,1625.97
520.28,1713.51
520.64,1820.70
520.99,1917.60
521.35,1956.45
521.71,2082.84
522.07,2172.25
522.42,2236.15
522.78,2283.66
523.14,2345.45
523.49,2343.81
523.85,2377.52
524.21,2395.54
524.56,2379.86
524.92,2376.81
525.28,2334.45
525.64,2335.39
525.99,2328.60
526.35,2312.92
526.71,2323.92
527.06,2322.05
527.42,2298.64
527.78,2250.89
528.13,2245.51
528.49,2246.21
528.84,2208.06
529.20,2185.12
529.56,2137.38
529.91,2146.04
530.27,2118.89
530.63,2080.50
530.98,2070.67
531.34,2028.31
531.69,2012.63
532.05,1975.65
532.41,1964.41
532.76,1959.50
533.12,1930.71
533.47,1896.07
533.83,1906.37
534.19,1881.79
534.54,1890.68
534.90,1898.64
535.25,1893.96
535.61,1864.70
535.97,1838.49
536.32,1832.87
536.68,1828.43
537.03,1816.49
537.39,1790.74
537.74,1740.66
538.10,1741.36
538.45,1721.46
538.81,1707.65
539.16,1727.78
539.52,1647.97
539.88,1650.78
540.23,1605.14
540.59,1620.82
540.94,1594.84
541.30,1565.58
541.65,1540.07
542.01,1562.07
542.36,1513.86
542.72,1486.24
543.07,1477.11
543.43,1482.26
543.78,1465.18
544.14,1464.71
544.49,1438.26
544.84,1444.58
545.20,1405.26
545.55,1409.24
545.91,1422.11
546.26,1409.24
546.62,1413.22
546.97,1382.55
547.33,1346.98
547.68,1332.00
548.04,1325.68
548.39,1309.53
548.74,1269.51
549.10,1274.42
549.45,1264.59
549.81,1253.82
550.16,1227.61
550.51,1199.99
550.87,1199.29
551.22,1170.27
551.58,1175.18
551.93,1150.61
552.28,1156.69
552.64,1117.84
552.99,1097.48
553.35,1086.71
553.70,1075.94
554.05,1064.24
554.41,1037.79
554.76,1014.39
555.11,1037.33
555.47,997.54
555.82,982.56
556.17,967.58
556.53,952.60
556.88,939.02
557.23,909.06
557.59,904.15
557.94,914.92
558.29,891.28
558.65,888.47
559.00,889.87
559.35,856.64
559.71,849.61
560.06,845.64
560.41,850.78
560.77,821.29
561.12,829.95
561.47,836.27
561.82,840.25
562.18,824.57
562.53,821.29
562.88,818.49
563.24,794.14
563.59,808.42
563.94,808.66
564.29,812.87
564.65,818.25
565.00,808.66
565.35,800.23
565.70,831.59
566.06,797.89
566.41,822.93
566.76,828.32
567.11,802.34
567.46,799.53
567.82,807.95
568.17,795.08
568.52,813.10
568.87,825.04
569.23,823.63
569.58,831.59
569.93,832.76
570.28,857.81
570.63,847.51
570.98,847.98
571.34,893.62
571.69,860.85
572.04,884.02
572.39,895.25
572.74,908.13
573.09,915.15
573.45,946.04
573.80,961.02
574.15,975.54
574.50,960.32
574.85,987.24
575.20,1034.28
575.55,1027.26
575.91,1058.39
576.26,1079.46
576.61,1103.56
576.96,1111.29
577.31,1137.97
577.66,1162.54
578.01,1192.50
578.36,1213.33
578.71,1246.34
579.07,1258.74
579.42,1288.23
579.77,1363.13
580.12,1369.21
580.47,1387.24
580.82,1418.36
581.17,1449.96
581.52,1512.92
581.87,1538.43
582.22,1581.03
582.57,1621.76
582.92,1665.06
583.27,1695.25
583.62,1752.83
583.97,1786.53
584.32,1816.49
584.67,1894.90
585.02,1950.60
585.37,2007.24
585.72,2044.93
586.07,2127.08
586.42,2159.14
586.77,2237.55
587.12,2324.15
587.47,2380.56
587.82,2456.39
588.17,2512.80
588.52,2634.27
588.87,2663.53
589.22,2746.15
589.57,2833.22
589.92,2941.12
590.27,3032.87
590.62,3140.30
590.97,3209.34
591.32,3278.15
591.67,3421.16
592.02,3502.61
592.37,3587.57
592.72,3711.39
593.07,3822.33
593.42,3911.74
593.77,3989.44
594.12,4118.41
594.47,4209.22
594.81,4321.10
595.16,4414.72
595.51,4549.30
595.86,4654.39
596.21,4807.69
596.56,4908.57
596.91,5041.98
597.26,5138.41
597.61,5275.10
597.95,5373.87
598.30,5489.96
598.65,5619.63
599.00,5750.93
599.35,5817.40
599.70,5960.17
600.05,6066.20
600.39,6194.46
600.74,6282.00
601.09,6386.15
601.44,6507.39
601.79,6581.35
602.14,6736.06
602.48,6835.77
602.83,6898.96
603.18,7071.69
603.53,7110.31
603.88,7223.83
604.22,7412.48
604.57,7459.76
604.92,7558.06
605.27,7613.53
605.62,7714.17
605.96,7845.24
606.31,7928.80
606.66,7928.10
607.01,8070.64
607.35,8111.36
607.70,8137.81
608.05,8140.85
608.40,8192.58
608.74,8171.51
609.09,8232.60
609.44,8220.66
609.79,8165.43
610.13,8177.83
610.48,8127.74
610.83,8085.15
611.18,8035.29
611.52,8002.53
