wavelength,counts
481.11,776.59
481.47,785.48
481.83,794.85
482.19,777.06
482.55,760.91
482.91,792.74
483.27,779.40
483.63,788.76
484.00,789.23
484.36,793.44
484.72,772.84
485.08,781.97
485.44,788.06
485.80,782.91
486.16,806.55
486.52,796.72
486.88,782.91
487.24,796.02
487.61,791.57
487.97,788.76
488.33,811.46
488.69,798.12
489.05,803.04
489.41,798.59
489.77,793.91
490.13,783.61
490.49,778.46
490.85,785.48
491.21,788.76
491.57,819.19
491.93,789.70
492.29,802.57
492.65,814.04
493.01,789.70
493.37,779.16
493.73,787.59
494.09,797.65
494.45,787.36
494.81,807.95
495.17,790.40
495.53,794.14
495.89,800.93
496.25,799.76
496.61,780.33
496.97,813.57
497.33,813.34
497.69,815.91
498.05,800.00
498.41,796.72
498.77,803.27
499.13,770.27
499.49,790.40
499.85,777.99
500.21,810.76
500.57,814.27
500.93,792.97
501.29,802.34
501.65,781.04
502.01,812.17
502.37,786.19
502.72,799.76
503.08,799.76
503.44,775.65
503.80,787.82
504.16,809.36
504.52,800.70
504.88,795.78
505.24,809.59
505.60,801.17
505.96,789.46
506.31,787.12
506.67,778.23
507.03,796.48
507.39,823.87
507.75,804.91
508.11,801.87
508.47,791.34
508.83,811.46
509.18,814.27
509.54,800.93
509.90,801.63
510.26,790.87
510.62,796.02
510.98,811.23
511.33,799.76
511.69,818.49
512.05,784.78
512.41,797.89
512.77,802.10
513.12,808.89
513.48,798.36
513.84,800.00
514.20,795.55
514.56,784.78
514.91,776.36
515.27,799.76
515.63,785.95
515.99,780.10
516.35,803.51
516.70,802.10
517.06,812.40
517.42,791.10
517.78,797.42
518.13,778.23
518.49,805.14
518.85,799.06
519.21,783.61
519.56,797.42
519.92,792.51
520.28,785.02
520.64,789.93
520.99,785.02
521.35,799.06
521.71,800.00
522.07,796.02
522.42,793.44
522.78,792.51
523.14,797.42
523.49,796.25
523.85,781.50
524.21,770.50
524.56,793.68
524.92,809.83
525.28,822.46
525.64,791.34
525.99,804.91
526.35,800.23
526.71,816.85
527.06,790.87
527.42,794.14
527.78,790.40
528.13,790.40
528.49,818.25
528.84,791.80
529.20,797.89
529.56,802.57
529.91,807.72
530.27,797.65
530.63,824.34
530.98,813.34
531.34,814.51
531.69,821.06
532.05,845.64
532.41,829.02
532.76,842.59
533.12,862.49
533.47,859.44
533.83,853.36
534.19,860.61
534.54,858.51
534.90,869.27
535.25,847.04
535.61,849.85
535.97,867.40
536.32,845.87
536.68,838.15
537.03,855.47
537.39,846.34
537.74,850.78
538.10,865.06
538.45,872.55
538.81,854.53
539.16,861.55
539.52,854.76
539.88,839.08
540.23,851.72
540.59,834.64
540.94,831.59
541.30,848.91
541.65,830.66
542.01,844.47
542.36,837.21
542.72,845.17
543.07,844.47
543.43,832.76
543.78,843.76
544.14,825.51
544.49,818.02
544.84,848.44
545.20,814.97
545.55,846.81
545.91,829.49
546.26,847.04
546.62,829.49
546.97,858.27
547.33,813.34
547.68,833.46
548.04,817.32
548.39,828.08
548.74,800.70
549.10,821.76
549.45,833.46
549.81,809.83
550.16,822.70
550.51,829.25
550.87,857.81
551.22,827.85
551.58,854.53
551.93,818.49
552.28,839.78
552.64,841.42
552.99,850.08
553.35,833.23
553.70,854.30
554.05,821.53
554.41,846.81
554.76,846.57
555.11,847.04
555.47,835.81
555.82,824.57
556.17,837.21
556.53,810.06
556.88,845.17
557.23,841.19
557.59,810.53
557.94,837.44
558.29,832.06
558.65,828.55
559.00,826.68
559.35,829.72
559.71,821.53
560.06,831.36
560.41,832.53
560.77,815.91
561.12,814.97
561.47,820.59
561.82,810.06
562.18,808.19
562.53,802.10
562.88,796.95
563.24,807.48
563.59,808.66
563.94,815.68
564.29,802.57
564.65,804.44
565.00,802.57
565.35,775.42
565.70,800.93
566.06,811.70
566.41,816.61
566.76,804.21
567.11,800.23
567.46,801.17
567.82,800.70
568.17,806.78
568.52,809.12
568.87,807.48
569.23,822.00
569.58,825.04
569.93,823.87
570.28,829.72
570.63,842.36
570.98,822.93
571.34,840.02
571.69,827.85
572.04,839.08
572.39,863.42
572.74,887.77
573.09,868.81
573.45,888.23
573.80,890.81
574.15,905.79
574.50,912.34
574.85,947.45
575.20,965.47
575.55,990.98
575.91,1028.43
576.26,1097.95
576.61,1192.97
576.96,1315.62
577.31,1480.86
577.66,1681.44
578.01,1931.18
578.36,2098.99
578.71,2252.30
579.07,2259.79
579.42,2109.06
579.77,1830.77
580.12,1612.86
580.47,1425.85
580.82,1364.77
581.17,1323.81
581.52,1335.28
581.87,1412.75
582.22,1535.39
582.57,1623.63
582.92,1778.10
583.27,1946.39
583.62,2208.30
583.97,2406.54
584.32,2746.62
584.67,3068.44
585.02,3391.44
585.37,3842.93
585.72,4263.52
586.07,4718.05
586.42,5197.39
586.77,5669.25
587.12,6103.88
587.47,6501.31
587.82,6765.32
588.17,7029.56
588.52,7201.59
588.87,7409.67
589.22,7511.48
589.57,7624.06
589.92,7721.66
590.27,7841.26
590.62,8021.25
590.97,8137.81
591.32,8290.65
591.67,8416.10
592.02,8480.46
592.37,8347.75
592.72,8300.01
593.07,8166.60
593.42,7896.73
593.77,7804.05
594.12,7562.74
594.47,7444.78
594.81,7309.26
595.16,7375.03
595.51,7271.81
595.86,7265.73
596.21,7176.08
596.56,6966.60
596.91,6732.55
597.26,6403.71
597.61,5960.64
597.95,5511.96
598.30,5000.79
598.65,4506.70
599.00,4065.98
599.35,3626.66
599.70,3213.79
600.05,2874.41
