wavelength,counts
480.38,2288.81
480.74,2320.17
481.11,2308.94
481.47,2372.37
481.83,2392.26
482.19,2388.05
482.55,2406.77
482.91,2448.67
483.27,2466.69
483.63,2474.41
484.00,2478.39
484.36,2467.39
484.72,2514.20
485.08,2506.01
485.44,2504.14
485.80,2481.44
486.16,2451.95
486.52,2418.01
486.88,2377.05
487.24,2333.05
487.61,2273.13
487.97,2193.08
488.33,2116.08
488.69,2051.71
489.05,1952.71
489.41,1873.13
489.77,1798.00
490.13,1730.83
490.49,1607.01
490.85,1538.43
491.21,1459.56
491.57,1372.26
491.93,1275.36
492.29,1240.95
492.65,1144.05
493.01,1089.99
493.37,1035.92
493.73,1008.07
494.09,932.94
494.45,928.72
494.81,904.62
495.17,858.51
495.53,866.93
495.89,835.81
496.25,795.78
496.61,804.68
496.97,803.27
497.33,793.44
497.69,774.95
498.05,780.33
498.41,760.67
498.77,781.74
499.13,750.14
499.49,755.29
499.85,750.84
500.21,745.93
500.57,754.35
500.93,732.35
501.29,755.06
501.65,743.35
502.01,743.35
502.37,748.50
502.72,750.38
503.08,724.40
503.44,744.99
503.80,761.84
504.16,761.84
504.52,731.42
504.88,748.50
505.24,737.27
505.60,739.14
505.96,735.40
506.31,723.93
506.67,751.08
507.03,743.35
507.39,743.59
507.75,737.97
508.11,730.72
508.47,728.37
508.83,719.48
509.18,737.27
509.54,701.69
509.90,736.80
510.26,711.76
510.62,734.93
510.98,736.33
511.33,749.44
511.69,729.54
512.05,714.80
512.41,722.76
512.77,726.03
513.12,717.14
513.48,709.18
513.84,740.31
514.20,743.12
514.56,719.95
514.91,718.08
515.27,731.42
515.63,720.89
515.99,721.82
516.35,727.44
516.70,721.59
517.06,710.82
517.42,725.10
517.78,728.37
518.13,719.95
518.49,726.27
518.85,712.23
519.21,719.01
519.56,700.76
519.92,731.89
520.28,720.18
520.64,722.52
520.99,720.18
521.35,718.08
521.71,717.37
522.07,711.52
522.42,727.44
522.78,729.31
523.14,727.67
523.49,703.10
523.85,723.69
524.21,724.63
524.56,733.29
524.92,719.95
525.28,708.71
525.64,708.01
525.99,711.52
526.35,712.93
526.71,749.67
527.06,724.86
527.42,741.25
527.78,727.91
528.13,732.12
528.49,700.76
528.84,714.57
529.20,724.86
529.56,721.59
529.91,730.72
530.27,734.93
530.63,720.42
530.98,721.82
531.34,707.78
531.69,733.29
532.05,723.23
532.41,733.29
532.76,729.08
533.12,722.76
533.47,715.74
533.83,728.61
534.19,723.46
534.54,711.76
534.90,733.76
535.25,744.99
535.61,730.48
535.97,715.74
536.32,730.95
536.68,747.33
537.03,730.95
537.39,752.48
537.74,730.48
538.10,744.06
538.45,722.99
538.81,741.01
539.16,729.31
539.52,737.74
539.88,743.59
540.23,748.27
540.59,736.33
540.94,753.89
541.30,744.06
541.65,751.31
542.01,744.06
542.36,730.25
542.72,755.52
543.07,739.61
543.43,742.18
543.78,744.99
544.14,739.61
544.49,745.93
544.84,739.38
545.20,777.99
545.55,750.61
545.91,735.63
546.26,771.91
546.62,750.61
546.97,741.25
547.33,751.08
547.68,740.31
548.04,724.86
548.39,741.95
548.74,725.10
